ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
AAPL,ARY,2019-12-31,2019-10-31,2019-09-28,2022-01-28,-584000000,338516000000,344118000000,162819000000,175697000000,0.756,4.899,-10495000000,48844000000,48844000000,161782000000,55256000000,1.54,2.741,108047000000,16240000000,91807000000,108047000000,5522000000,12547000000,0,0.012,0.75,69313000000,81860000000,0.315,81860000000,69313000000,65737000000,2.993,2.973,2.993,90488000000,102674000000,90488000000,1164509601400,17,14.226,58896000000,3.189,1.0,98392000000,0.378,0,3576000000,292001000000,310171750000,4106000000,157054000000,51713000000,105341000000,248028000000,105718000000,142310000000,1105306601400,24311000000,-624000000,-66116000000,-7819000000,-14119000000,-90976000000,45896000000,58093000000,69391000000,0,55256000000,55256000000,55256000000,0,0,0.212,34462000000,63930000000,46236000000,0.251,12.215,20.003,20.778,37378000000,0,62.19,4.248,4.415,45804000000,45898000000,260174000000,260174000000,16217000000,0.161,0.538,0.223,0.266,6068000000,18245000000,1.0,17773060000,18471336000,18595652000,14.085,338516000000,0,10481000000,0,18.327,57101000000
AAPL,ARY,2018-12-31,2018-11-05,2018-09-29,2022-01-28,-3454000000,365725000000,372304500000,131339000000,234386000000,0.713,5.406,-13313000000,25913000000,25913000000,163756000000,59531000000,1.124,2.413,114483000000,20748000000,93735000000,114483000000,10340000000,10903000000,0,0.013,0.68,76143000000,87046000000,0.328,87046000000,76143000000,72903000000,3.002,2.978,3.002,107147000000,122293250000,107147000000,1045194782820,14,12.007,64121000000,3.235,1.0,101839000000,0.383,0,3240000000,337429000000,353386750000,3956000000,211187000000,40388000000,170799000000,258578000000,116866000000,141712000000,956624782820,5624000000,-721000000,-72069000000,432000000,-13712000000,-87876000000,16066000000,30845000000,77434000000,0,59531000000,59531000000,59531000000,0,0,0.224,30941000000,70898000000,55888000000,0.227,8.928,16.069,16.788,41304000000,0,50.398,3.602,3.761,48995000000,70400000000,265595000000,265595000000,14236000000,0.16,0.487,0.215,0.287,5340000000,16705000000,1.0,18981592000,19821508000,20000436000,13.399,365725000000,0,13372000000,0,18.451,14473000000
AAPL,ARY,2017-12-31,2017-11-03,2017-09-30,2022-01-28,-150000000,375319000000,346541250000,128645000000,246674000000,0.661,6.423,-12795000000,20289000000,20289000000,141048000000,48351000000,1.276,1.8,115680000000,18473000000,97207000000,115680000000,10384000000,10157000000,0,0.011,0.6,66412000000,76569000000,0.334,76569000000,66412000000,64089000000,2.317,2.303,2.317,134047000000,133236000000,134047000000,981059820000,15,12.813,50803000000,2.434,1.0,88186000000,0.385,8015000000,2323000000,361881000000,338449500000,4855000000,248606000000,53892000000,194714000000,241272000000,100814000000,140458000000,885668820000,-195000000,-329000000,-32345000000,29014000000,-12769000000,-17347000000,-46446000000,-33542000000,63598000000,0,48351000000,48351000000,48351000000,0,0,0.211,26842000000,61344000000,49049000000,0.198,6.607,18.317,18.612,33783000000,0,43.125,3.864,3.926,35673000000,98330000000,229234000000,229234000000,11581000000,0.14,0.363,0.196,0.29,4840000000,15261000000,1.0,20537248000,20868968000,21006768000,10.984,367304000000,0,15738000000,0,17.6,27831000000
AAPL,ART,2021-12-31,2022-01-28,2021-12-25,2022-01-28,-927000000,381191000000,349797750000,153154000000,228037000000,1.082,4.388,-10388000000,37119000000,37119000000,215572000000,100555000000,1.038,4.299,122798000000,16169000000,106629000000,122798000000,7876000000,11315000000,0,0.005,0.865,119570000000,130885000000,0.346,130885000000,119570000000,116869000000,6.08,6.03,6.08,71932000000,67120000000,71932000000,2684060396020,22,20.507,101853000000,6.214,1.0,162751000000,0.43,0,2701000000,319296000000,314593750000,5876000000,165477000000,26794000000,138683000000,309259000000,147574000000,161685000000,2598381396020,911000000,-24000000,-80569000000,12643000000,-14586000000,-89263000000,-22067000000,-10469000000,112241000000,0,100555000000,100555000000,100555000000,0,0,0.266,45848000000,116903000000,74362000000,0.142,36.123,25.84,26.188,39245000000,0,159.22,6.868,6.899,65253000000,14435000000,378323000000,378323000000,23057000000,0.287,1.498,0.38,0.316,8151000000,22791000000,1.0,16319441000,16391724000,16519291000,23.08,381191000000,0,16314000000,0,23.255,5580000000
AAPL,ART,2021-09-30,2021-10-29,2021-09-25,2022-01-28,163000000,351002000000,343013500000,134836000000,216166000000,1.066,3.778,-11085000000,34940000000,34940000000,212981000000,94680000000,1.075,4.564,124719000000,15613000000,109106000000,124719000000,7612000000,11284000000,0,0.006,0.85,111852000000,123136000000,0.337,123136000000,111852000000,109207000000,5.67,5.61,5.67,63090000000,65693000000,63090000000,2547457270600,23,20.688,92953000000,5.566,1.0,152836000000,0.418,0,2645000000,315300000000,309164750000,6580000000,155576000000,27699000000,127877000000,287912000000,125481000000,162431000000,2457678270600,-3860000000,-33000000,-84866000000,12665000000,-14467000000,-93353000000,-14545000000,-2819000000,104038000000,0,94680000000,94680000000,94680000000,0,0,0.259,43887000000,108949000000,54763000000,0.15,38.955,25.958,26.42,39440000000,0,149.8,6.718,6.839,51506000000,5562000000,365817000000,365817000000,21914000000,0.276,1.441,0.362,0.306,7906000000,21973000000,1.0,16406397000,16701272000,16864919000,21.904,351002000000,0,14527000000,0,21.016,9355000000
AAPL,ART,2021-06-30,2021-07-28,2021-06-26,2022-01-28,58000000,329840000000,336235000000,114423000000,215417000000,1.032,3.865,-9646000000,34050000000,34050000000,204804000000,86802000000,1.062,4.131,121791000000,16039000000,105752000000,121791000000,7681000000,10997000000,0,0.006,0.835,103467000000,114464000000,0.33,114464000000,103467000000,100860000000,5.168,5.12,5.168,64280000000,66255250000,64280000000,2484284466680,24,21.704,94768000000,5.699,1.0,142351000000,0.41,0,2607000000,309827000000,303568750000,5178000000,159594000000,27646000000,131948000000,265560000000,107754000000,157806000000,2396543466680,237000000,-64000000,-82399000000,8742000000,-14338000000,-94328000000,-9849000000,41000000,104414000000,0,86802000000,86802000000,86802000000,0,0,0.25,42413000000,99938000000,40409000000,0.162,37.283,27.609,28.053,38615000000,0,144.98,6.903,6.945,33908000000,9233000000,347155000000,347155000000,21120000000,0.258,1.31,0.341,0.298,7685000000,21293000000,1.0,16530166000,16629371000,16781735000,20.876,329840000000,0,14058000000,0,19.835,6669000000
AAPL,ART,2021-03-31,2021-04-29,2021-03-27,2022-01-28,-286000000,337158000000,333111000000,121465000000,215693000000,0.977,4.129,-9118000000,38466000000,38466000000,195630000000,76311000000,1.142,3.874,121645000000,13003000000,108642000000,121645000000,7595000000,10917000000,0,0.006,0.82,92267000000,103184000000,0.317,103184000000,92267000000,89628000000,4.51,4.465,4.51,69178000000,68255750000,69178000000,2310643985880,25,22.393,90473000000,5.4,1.0,129776000000,0.399,0,2639000000,313952000000,301453500000,5219000000,165907000000,31368000000,134539000000,267980000000,106385000000,161595000000,2227464985880,-3043000000,-399000000,-75390000000,10910000000,-14227000000,-84048000000,-18586000000,-8704000000,99591000000,0,76311000000,76311000000,76311000000,0,0,0.235,40873000000,88903000000,40127000000,0.182,32.199,29.189,29.596,37815000000,0,133.48,6.845,6.872,33036000000,15261000000,325406000000,325406000000,20161000000,0.229,1.118,0.306,0.284,7423000000,20712000000,1.0,16687631000,16753476000,16929157000,19.423,337158000000,0,13317000000,0,20.125,15080000000
AAPL,ART,2020-12-31,2021-01-28,2020-12-26,2022-01-28,179000000,354054000000,328921500000,154106000000,199948000000,0.894,3.91,-8702000000,36010000000,36010000000,180068000000,63930000000,1.163,4.346,112043000000,12762000000,99281000000,112043000000,7395000000,10906000000,0,0.006,0.807,77478000000,88384000000,0.3,88384000000,77478000000,74752000000,3.745,3.702,3.745,66224000000,70567500000,66224000000,2377513080640,31,26.9,80219000000,4.737,1.0,114067000000,0.388,0,2726000000,297580000000,296375250000,4973000000,159561000000,40816000000,118745000000,287830000000,132507000000,155323000000,2301480080640,-3946000000,-575000000,-75549000000,1290000000,-14155000000,-93662000000,795000000,10529000000,88921000000,0,63930000000,63930000000,63930000000,0,0,0.217,39814000000,74253000000,63846000000,0.215,34.753,36.0,36.606,37933000000,0,137.09,7.825,7.893,58620000000,14301000000,294135000000,294135000000,19464000000,0.194,0.906,0.261,0.263,7139000000,20350000000,1.0,16788096000,16935119000,17113688000,17.368,354054000000,0,10822000000,0,20.906,21599000000
AAPL,ART,2020-09-30,2020-10-30,2020-09-26,2022-01-28,-406000000,323888000000,325562500000,143713000000,180175000000,0.843,3.765,-7309000000,38016000000,38016000000,169559000000,57411000000,1.364,3.957,112436000000,13769000000,98667000000,112436000000,6643000000,11056000000,0,0.007,0.795,69964000000,81020000000,0.295,81020000000,69964000000,67091000000,3.31,3.28,3.31,65339000000,76394250000,65339000000,1925236165720,28,23.762,73365000000,4.228,1.0,104956000000,0.382,0,2873000000,292916000000,298724750000,4061000000,153814000000,52927000000,100887000000,258549000000,105392000000,153157000000,1850816165720,-10435000000,-1524000000,-71478000000,2499000000,-14081000000,-86820000000,-4289000000,5335000000,80674000000,0,57411000000,57411000000,57411000000,0,0,0.209,38668000000,66288000000,42296000000,0.24,28.326,32.238,32.888,36766000000,0,108.86,6.742,6.881,37445000000,14966000000,274515000000,274515000000,18752000000,0.176,0.752,0.234,0.255,6829000000,19916000000,1.0,17001802000,17352119000,17528214000,15.82,323888000000,0,9680000000,0,18.666,38321000000
AAPL,ART,2020-06-30,2020-07-31,2020-06-27,2022-01-28,-550000000,317344000000,329219500000,140065000000,177279000000,0.832,4.19,-8302000000,33383000000,33383000000,169277000000,58424000000,1.469,3.39,112723000000,18675000000,94048000000,112723000000,6313000000,11533000000,0,0.007,0.782,71366000000,82899000000,0.303,82899000000,71366000000,68317000000,3.32,3.288,3.32,72282000000,82681500000,72282000000,1896655475360,27,22.879,71706000000,4.157,1.0,104580000000,0.382,0,3049000000,301366000000,298496000000,3978000000,160234000000,59642000000,100592000000,245062000000,95318000000,149744000000,1817315475360,-17112000000,-1486000000,-71795000000,2909000000,-14049000000,-86502000000,-10618000000,669000000,80008000000,0,58424000000,58424000000,58424000000,0,0,0.213,37442000000,67138000000,35325000000,0.236,25.142,31.106,32.006,35687000000,0,106.26,6.636,6.693,32075000000,24136000000,273857000000,273857000000,17884000000,0.177,0.707,0.239,0.261,6604000000,19558000000,1.0,17102536000,17250292000,17419152000,15.875,317344000000,0,9893000000,0,18.396,44747000000
AAPL,ART,2020-03-31,2020-05-01,2020-03-28,2022-01-28,-2789000000,320400000000,330443250000,143753000000,176647000000,0.811,4.497,-8737000000,40174000000,40174000000,165854000000,57215000000,1.496,3.085,109507000000,20421000000,89086000000,109507000000,5928000000,11714000000,0,0.011,0.77,70309000000,82023000000,0.306,82023000000,70309000000,67091000000,3.218,3.188,3.218,78425000000,88725000000,78425000000,1322259218450,19,16.121,66636000000,3.821,1.0,102127000000,0.381,0,3218000000,293639000000,295760250000,3334000000,152670000000,53877000000,98793000000,241975000000,96094000000,145881000000,1252926218450,3232000000,-1467000000,-72858000000,-4285000000,-14022000000,-94190000000,22049000000,33787000000,75373000000,0,57215000000,57215000000,57215000000,0,0,0.214,36536000000,65591000000,32421000000,0.239,15.976,21.899,22.457,35889000000,0,72.267,4.675,4.703,30677000000,33182000000,267981000000,267981000000,17383000000,0.173,0.645,0.238,0.262,6402000000,19153000000,1.0,17337340000,17440404000,17618764000,15.366,320400000000,0,9876000000,0,18.371,47659000000
AAPL,ART,2019-12-31,2020-01-29,2019-12-28,2022-01-28,-418000000,340618000000,335842750000,163231000000,177387000000,0.797,5.07,-9247000000,39771000000,39771000000,166105000000,57527000000,1.598,2.804,108292000000,15214000000,93078000000,108292000000,5573000000,11968000000,0,0.009,0.76,71220000000,83188000000,0.311,83188000000,71220000000,67749000000,3.19,3.165,3.19,89531000000,95583750000,89531000000,1487664183200,21,17.883,63970000000,3.622,1.0,101578000000,0.379,0,3471000000,306978000000,303067500000,4097000000,167290000000,67391000000,99899000000,251087000000,102161000000,148926000000,1419143183200,-3106000000,-1415000000,-78024000000,-7594000000,-14090000000,-102707000000,26384000000,38198000000,73217000000,0,57527000000,57527000000,57527000000,0,0,0.215,35425000000,66153000000,45111000000,0.238,15.851,24.669,25.418,37031000000,0,81.085,5.302,5.35,39946000000,43977000000,267683000000,267683000000,16766000000,0.171,0.602,0.235,0.266,6219000000,18659000000,1.0,17501920000,17660160000,17818416000,15.157,340618000000,0,10222000000,0,19.287,61070000000
AAPL,ART,2019-09-30,2019-10-31,2019-09-28,2022-01-28,-584000000,338516000000,344118000000,162819000000,175697000000,0.756,4.899,-10495000000,48844000000,48844000000,161782000000,55256000000,1.54,2.741,108047000000,16240000000,91807000000,108047000000,5522000000,12547000000,0,0.012,0.75,69313000000,81860000000,0.315,81860000000,69313000000,65737000000,2.993,2.973,2.993,90488000000,102674000000,90488000000,1164509601400,17,14.226,58896000000,3.189,1.0,98392000000,0.378,0,3576000000,292001000000,310171750000,4106000000,157054000000,51713000000,105341000000,248028000000,105718000000,142310000000,1105306601400,24311000000,-624000000,-66116000000,-7819000000,-14119000000,-90976000000,45896000000,58093000000,69391000000,0,55256000000,55256000000,55256000000,0,0,0.212,34462000000,63930000000,46236000000,0.251,12.215,20.003,20.778,37378000000,0,62.19,4.248,4.415,45804000000,45898000000,260174000000,260174000000,16217000000,0.161,0.538,0.223,0.266,6068000000,18245000000,1.0,17773060000,18471336000,18595652000,14.085,338516000000,0,10481000000,0,18.327,57101000000
AAPL,ART,2019-06-30,2019-07-31,2019-06-29,2022-01-28,-639000000,322239000000,350920250000,134973000000,187266000000,0.738,5.276,-10759000000,50530000000,50530000000,160871000000,55695000000,1.505,2.341,108418000000,23482000000,84936000000,108418000000,5434000000,12122000000,0,0.014,0.74,69665000000,81787000000,0.316,81787000000,69665000000,66031000000,2.958,2.935,2.958,96456000000,106838750000,96456000000,1020654107200,15,12.479,58245000000,3.186,1.0,98163000000,0.379,0,3634000000,290423000000,321528750000,3355000000,160080000000,44084000000,115996000000,225783000000,89704000000,136079000000,962766107200,20180000000,-901000000,-67825000000,-7553000000,-14170000000,-92517000000,43693000000,55843000000,69004000000,0,55695000000,55695000000,55695000000,0,0,0.215,33740000000,64423000000,29115000000,0.25,9.981,17.286,18.005,37636000000,0,53.26,3.717,3.759,26474000000,53724000000,259034000000,259034000000,15857000000,0.159,0.521,0.217,0.269,5914000000,17883000000,1.0,18076720000,18282532000,18405520000,14.168,322239000000,0,10336000000,0,17.626,45269000000
AAPL,ART,2019-03-31,2019-05-01,2019-03-30,2022-01-28,-1499000000,341998000000,357659750000,123346000000,218652000000,0.723,5.662,-12026000000,37988000000,37988000000,160133000000,57170000000,1.315,2.231,112630000000,22429000000,90201000000,112630000000,5532000000,11854000000,0,0.014,0.73,71018000000,82872000000,0.321,82872000000,71018000000,67404000000,2.997,2.975,2.997,105860000000,111462000000,105860000000,1043260309000,15,12.589,59830000000,3.2,1.0,98357000000,0.381,0,3614000000,322868000000,334742500000,4884000000,187423000000,42104000000,145319000000,236138000000,93772000000,142366000000,968618309000,-5242000000,-707000000,-71653000000,-8538000000,-14194000000,-97236000000,20138000000,33639000000,71856000000,0,57170000000,57170000000,57170000000,0,0,0.221,32866000000,65491000000,30443000000,0.244,9.15,16.943,17.561,38746000000,0,52.63,3.747,3.807,26278000000,64558000000,258490000000,258490000000,15301000000,0.16,0.513,0.212,0.275,5769000000,17565000000,1.0,18404300000,18696284000,18802584000,13.826,341998000000,0,10234000000,0,18.292,29574000000
AAPL,ART,2018-12-31,2019-01-30,2018-12-29,2022-01-28,-3588000000,373719000000,364035750000,140828000000,232891000000,0.719,6.223,-13704000000,44771000000,44771000000,161654000000,59431000000,1.301,2.17,114730000000,21741000000,92989000000,114730000000,5546000000,11553000000,0,0.017,0.705,73175000000,84728000000,0.324,84728000000,73175000000,69779000000,3.067,3.042,3.067,117892000000,116716500000,117892000000,849159020000,12,10.022,62127000000,3.28,1.0,99958000000,0.382,0,3396000000,335395000000,342766250000,4988000000,200264000000,41656000000,158608000000,255827000000,108283000000,147544000000,779200020000,17280000000,-715000000,-70770000000,-6533000000,-13941000000,-94051000000,35500000000,50784000000,75831000000,0,59431000000,59431000000,59431000000,0,0,0.227,31988000000,67970000000,44293000000,0.23,6.609,13.111,13.47,39597000000,0,41.312,2.978,2.991,36981000000,80510000000,261612000000,261612000000,14731000000,0.163,0.509,0.213,0.28,5603000000,17257000000,1.0,18861120000,18943280000,19093008000,13.81,373719000000,0,10348000000,0,19.728,32545000000
AAPL,ART,2018-09-30,2018-11-05,2018-09-29,2022-01-28,-3454000000,365725000000,372304500000,131339000000,234386000000,0.713,5.406,-13313000000,25913000000,25913000000,163756000000,59531000000,1.124,2.413,114483000000,20748000000,93735000000,114483000000,10340000000,10903000000,0,0.013,0.68,76143000000,87046000000,0.328,87046000000,76143000000,72903000000,3.002,2.978,3.002,107147000000,122293250000,107147000000,1045194782820,14,12.007,64121000000,3.235,1.0,101839000000,0.383,0,3240000000,337429000000,353386750000,3956000000,211187000000,40388000000,170799000000,258578000000,116866000000,141712000000,956624782820,5624000000,-721000000,-72069000000,432000000,-13712000000,-87876000000,16066000000,30845000000,77434000000,0,59531000000,59531000000,59531000000,0,0,0.224,30941000000,70898000000,55888000000,0.227,8.928,16.069,16.788,41304000000,0,50.398,3.602,3.761,48995000000,70400000000,265595000000,265595000000,14236000000,0.16,0.487,0.215,0.287,5340000000,16705000000,1.0,18981592000,19821508000,20000436000,13.399,365725000000,0,13372000000,0,18.451,14473000000
AAPL,ART,2018-06-30,2018-08-01,2018-06-30,2022-01-28,-3111000000,349197000000,374703000000,115761000000,233436000000,0.681,5.886,-14272000000,31971000000,31971000000,157588000000,56120000000,1.307,2.038,114600000000,17472000000,97128000000,114600000000,10281000000,10633000000,0,0.013,0.655,73437000000,84070000000,0.329,84070000000,73437000000,70399000000,2.78,2.758,2.78,114949000000,129018250000,114949000000,1055859089000,14,12.559,59295000000,3.036,1.0,97686000000,0.383,0,3038000000,343278000000,359499750000,5936000000,211772000000,38999000000,172773000000,234248000000,88548000000,145700000000,973230089000,13400000000,-512000000,-60820000000,7382000000,-13452000000,-69292000000,9125000000,24525000000,73567000000,0,56120000000,56120000000,56120000000,0,0,0.22,29786000000,67900000000,38489000000,0.236,8.467,17.342,18.121,38117000000,0,50.375,3.812,3.854,26367000000,79436000000,255274000000,255274000000,13483000000,0.15,0.435,0.204,0.288,5169000000,16303000000,1.0,19319704000,19528668000,19706436000,13.072,349197000000,0,14279000000,0,17.881,27213000000
AAPL,ART,2018-03-31,2018-05-02,2018-03-31,2022-01-28,-3064000000,367502000000,373697000000,130053000000,237449000000,0.662,6.312,-13365000000,45059000000,45059000000,152664000000,53318000000,1.456,1.896,121840000000,20478000000,101362000000,121840000000,10862000000,10322000000,0,0.014,0.63,71217000000,81539000000,0.33,81539000000,71217000000,68423000000,2.61,2.59,2.61,126878000000,133387250000,126878000000,944646916660,13,11.585,54077000000,2.69,1.0,94753000000,0.383,0,2794000000,354963000000,360063750000,7662000000,222167000000,42881000000,179286000000,240624000000,89320000000,151304000000,867865916660,29902000000,-567000000,-47130000000,22630000000,-13164000000,-39538000000,1998000000,15773000000,67442000000,0,53318000000,53318000000,53318000000,0,0,0.215,28697000000,66056000000,34311000000,0.241,6.84,16.277,16.913,35077000000,0,44.142,3.508,3.586,22408000000,91898000000,247417000000,247417000000,12719000000,0.143,0.4,0.198,0.288,5011000000,15978000000,1.0,19660552000,20099508000,20273972000,12.31,367502000000,0,15105000000,0,18.284,40733000000
AAPL,ART,2017-12-31,2018-02-02,2017-12-30,2022-01-28,-841000000,406794000000,365454500000,143810000000,262984000000,0.654,6.855,-12339000000,27491000000,27491000000,147254000000,50525000000,1.242,1.902,122400000000,18478000000,103922000000,122400000000,11175000000,9915000000,0,0.015,0.615,69471000000,79386000000,0.332,79386000000,69471000000,66939000000,2.45,2.433,2.45,140199000000,135188250000,140199000000,909288086500,13,11.454,52496000000,2.567,1.0,91922000000,0.384,8038000000,2532000000,377877000000,355439250000,4421000000,257606000000,49662000000,207944000000,266595000000,115788000000,150807000000,814379086500,11120000000,-485000000,-31589000000,33600000000,-12978000000,-12801000000,-40914000000,-28478000000,64835000000,0,50525000000,50525000000,50525000000,0,0,0.211,27663000000,64259000000,62985000000,0.251,5.809,16.118,16.378,33679000000,0,40.125,3.405,3.431,50899000000,104593000000,239176000000,239176000000,12117000000,0.138,0.374,0.195,0.29,4880000000,15546000000,1.0,20296052000,20451508000,20631148000,11.695,398756000000,0,16414000000,0,19.498,28022000000
AAPL,ART,2017-09-30,2017-11-03,2017-09-30,2022-01-28,-150000000,375319000000,346541250000,128645000000,246674000000,0.661,6.423,-12795000000,20289000000,20289000000,141048000000,48351000000,1.276,1.8,115680000000,18473000000,97207000000,115680000000,10384000000,10157000000,0,0.011,0.458,66412000000,76569000000,0.334,76569000000,66412000000,64089000000,2.317,2.303,2.317,134047000000,133236000000,134047000000,981059820000,15,12.813,50803000000,2.434,1.0,88186000000,0.385,8015000000,2323000000,361881000000,338449500000,4855000000,248606000000,53892000000,194714000000,241272000000,100814000000,140458000000,885668820000,-195000000,-329000000,-32345000000,29014000000,-12769000000,-17347000000,-46446000000,-33542000000,63598000000,0,48351000000,48351000000,48351000000,0,0,0.211,26842000000,61344000000,49049000000,0.198,6.607,18.317,18.612,33783000000,0,43.125,3.864,3.926,35673000000,98330000000,229234000000,229234000000,11581000000,0.14,0.363,0.196,0.29,4840000000,15261000000,1.0,20537248000,20868968000,21006768000,10.984,367304000000,0,15738000000,0,17.6,27831000000
AAPL,ART,2017-06-30,2017-08-02,2017-07-01,2022-01-28,-545000000,345173000000,333133000000,112875000000,232298000000,0.671,6.373,-12833000000,18571000000,18571000000,137439000000,46651000000,1.388,1.607,108339000000,18475000000,89864000000,108339000000,10592000000,10221000000,0,0.015,0.585,64467000000,74688000000,0.334,74688000000,64467000000,62360000000,2.215,2.205,2.215,132425000000,131786500000,132425000000,901431927920,14,12.069,51235000000,2.466,1.0,86068000000,0.385,8105000000,2107000000,345534000000,323131250000,3146000000,242945000000,58188000000,184757000000,212748000000,81302000000,131446000000,811663927920,334000000,-399000000,-30609000000,24672000000,-12591000000,-19833000000,-43901000000,-31193000000,64068000000,0,46651000000,46651000000,46651000000,0,0,0.209,26083000000,59985000000,31915000000,0.264,6.129,17.399,17.736,29286000000,0,39.285,3.631,3.652,22632000000,98525000000,223507000000,223507000000,11154000000,0.14,0.354,0.2,0.288,4696000000,14929000000,1.0,20660912000,20780352000,20933996000,10.756,337068000000,0,15709000000,0,16.221,31573000000
AAPL,ART,2017-03-31,2017-05-03,2017-04-01,2022-01-28,-422000000,334532000000,323240250000,101990000000,232542000000,0.682,6.414,-13378000000,15157000000,15157000000,135771000000,45730000000,1.391,1.495,98522000000,13991000000,84531000000,98522000000,10789000000,10393000000,0,0.016,0.57,63435000000,73828000000,0.335,73828000000,63435000000,61521000000,2.152,2.143,2.152,134082000000,130315500000,134082000000,850112310400,13,11.515,52961000000,2.534,1.0,84686000000,0.384,8090000000,1914000000,336465000000,309759500000,2910000000,241684000000,51944000000,189740000000,200450000000,73342000000,127108000000,766747310400,-6357000000,-224000000,-33683000000,19830000000,-12413000000,-27505000000,-45191000000,-31917000000,66339000000,0,45730000000,45730000000,45730000000,0,0,0.207,25364000000,59322000000,28573000000,0.265,5.718,16.767,17.084,27163000000,0,36.765,3.478,3.486,20612000000,100925000000,220457000000,220457000000,10777000000,0.141,0.351,0.205,0.288,4557000000,14587000000,1.0,20855360000,20903164000,21046752000,10.547,326442000000,0,15791000000,0,15.617,28648000000
AAPL,ARQ,2021-12-31,2022-01-28,2021-12-25,2022-01-28,-927000000,381191000000,,153154000000,228037000000,,4.388,-2803000000,37119000000,37119000000,69702000000,34630000000,1.038,4.299,122798000000,16169000000,106629000000,122798000000,7876000000,2697000000,0,0.005,0.22,41935000000,44632000000,0.36,44632000000,41935000000,41241000000,2.11,2.1,2.11,71932000000,,71932000000,2684060396020,22,20.507,44163000000,2.694,1.0,54243000000,0.438,0,694000000,319296000000,,5876000000,165477000000,26794000000,138683000000,309259000000,147574000000,161685000000,2598381396020,2701000000,0,-20478000000,-1000000000,-3732000000,-28159000000,-16106000000,-12929000000,46966000000,0,34630000000,34630000000,34630000000,0,0,0.279,12755000000,41488000000,74362000000,0.104,36.123,25.84,26.188,39245000000,0,159.22,6.868,6.899,65253000000,14435000000,123945000000,123945000000,6306000000,,,,,2265000000,6449000000,1.0,16319441000,16391724000,16519291000,7.561,381191000000,0,6611000000,0,23.255,5580000000
AAPL,ARQ,2021-09-30,2021-10-29,2021-09-25,2022-01-28,163000000,351002000000,,134836000000,216166000000,,3.827,-3223000000,34940000000,34940000000,48186000000,20551000000,1.075,4.564,124719000000,15613000000,109106000000,124719000000,7612000000,2989000000,0,0.006,0.22,23920000000,26909000000,0.323,26909000000,23920000000,23248000000,1.25,1.23,1.25,63090000000,,63090000000,2547457270600,23,20.688,16977000000,1.03,1.0,35174000000,0.422,0,672000000,315300000000,,6580000000,155576000000,27699000000,127877000000,287912000000,125481000000,162431000000,2457678270600,653000000,-20000000,-19204000000,3220000000,-3640000000,-20382000000,835000000,4608000000,20200000000,0,20551000000,20551000000,20551000000,0,0,0.247,11388000000,23786000000,54763000000,0.176,38.955,25.958,26.42,39440000000,0,149.8,6.718,6.839,51506000000,5562000000,83360000000,83360000000,5772000000,,,,,1945000000,5616000000,1.0,16406397000,16487120000,16635095000,5.056,351002000000,0,2697000000,0,21.289,9355000000
AAPL,ARQ,2021-06-30,2021-07-28,2021-06-26,2022-01-28,58000000,329840000000,,114423000000,215417000000,,3.865,-2093000000,34050000000,34050000000,46179000000,21744000000,1.062,4.131,121791000000,16039000000,105752000000,121791000000,7681000000,2832000000,0,0.006,0.22,25034000000,27866000000,0.342,27866000000,25034000000,24369000000,1.31,1.3,1.31,64280000000,,64280000000,2484284466680,24,21.704,19001000000,1.143,1.0,35255000000,0.433,0,665000000,309827000000,,5178000000,159594000000,27646000000,131948000000,265560000000,107754000000,157806000000,2396543466680,-4730000000,-4000000,-22900000000,0,-3767000000,-29396000000,3572000000,5747000000,21094000000,0,21744000000,21744000000,21744000000,0,0,0.267,11129000000,24126000000,40409000000,0.168,37.283,27.609,28.053,38615000000,0,144.98,6.903,6.945,33908000000,9233000000,81434000000,81434000000,5717000000,,,,,1960000000,5412000000,1.0,16530166000,16629371000,16781735000,4.897,329840000000,0,2625000000,0,19.835,6669000000
